Rank	Score	Penalty	Country	Name
5004	28	-4238456432	South Korea	struss
5037	28	-4396317148	South Korea	baactree
5043	28	-4412758194	South Korea	subeom
5054	28	-4462491485	South Korea	red1108
5073	28	-4523818592	South Korea	oooooo
5077	28	-4530475167	South Korea	makesource
5082	28	-4555240274	South Korea	T0T3M_M4G1
5117	28	-4686609697	South Korea	sunjuu
5118	28	-4690225572	South Korea	yooyou7
5120	28	-4695706970	South Korea	hopflink
5124	28	-4707244623	South Korea	YonghyunRyu
5125	28	-4708042371	South Korea	Ydh
5128	28	-4715554173	South Korea	stym
5135	28	-4742310798	South Korea	Waterbear
5194	28	-4921310205	South Korea	wasd222
5199	28	-4942092386	South Korea	vanche
5201	28	-4921310205	South Korea	wasd222
5206	28	-4942092386	South Korea	vanche
5211	28	-4954974265	South Korea	16silver
5215	28	-4970201565	South Korea	albus.star
5221	28	-4987849504	South Korea	jwpark1985
5228	28	-5027926080	South Korea	GGOSinon
5243	28	-5076330146	South Korea	eazy
5295	28	-5281081197	South Korea	junukwon7
5306	28	-5313090226	South Korea	wwiiiii
5377	28	-5640450046	South Korea	JWoong148
5385	28	-5674532126	South Korea	shyram
5411	28	-5867315287	South Korea	qwer#(cakelemon)
5480	28	-6255336705	South Korea	Gravekper
5485	28	-6285758711	South Korea	ChungJustin
5568	28	-6714535242	South Korea	lewha0
5570	28	-6715082089	South Korea	Jongho
5588	28	-6794654426	South Korea	jwkim
5590	28	-6807542951	South Korea	cprayer
5600	28	-6866912225	South Korea	Nyan101
5609	28	-6909894496	South Korea	bang_ingyu
5633	28	-7096681562	South Korea	mamoru
5687	13	-3821990647	South Korea	singleheart
5745	13	-5890533700	South Korea	HochanFS
5747	13	-5996327672	South Korea	hamster
5853	10	-1776067755	South Korea	BayMinimum
5858	10	-1838525546	South Korea	lsr
5866	10	-1971906503	South Korea	dundae
5883	10	-2211177156	South Korea	Kiimak
5884	10	-2221555409	South Korea	Heeill_Wang
5907	10	-2480277790	South Korea	man_of_learning
5928	10	-2646888554	South Korea	azurelysium
5994	10	-3163392835	South Korea	kalmiaa
6021	10	-3439063934	South Korea	lazylife
6137	10	-4262478047	South Korea	sungjune222
6224	10	-4860777828	South Korea	WOOCHEOL
6276	10	-5205819876	South Korea	Heyhue
6288	10	-5270225356	South Korea	J
6347	10	-5709767987	South Korea	gandhi1001
6353	10	-5742623191	South Korea	Venusaur
6443	10	-6345608881	South Korea	qilip
6590	8	-3196800225	South Korea	Kusin
6602	8	-3567279680	South Korea	Dogdriip
6610	8	-3939702311	South Korea	leesiwon
6654	8	-5101848540	South Korea	janush
6748	8	-6644902187	South Korea	hollal
6880	5	-1647024197	South Korea	yungkk87
6912	5	-1782019410	South Korea	junho85
6935	5	-1898687139	South Korea	Chacham
6941	5	-1915269175	South Korea	sirius-mhlee
6946	5	-1930482470	South Korea	CharlieKim
7038	5	-2230587706	South Korea	ktjooho
7068	5	-2348723730	South Korea	Vulcan
7077	5	-2398985675	South Korea	BEEPMan
7092	5	-2462493244	South Korea	sesang06
7096	5	-2486681327	South Korea	sanori
7117	5	-2560147227	South Korea	gunwookim
7256	5	-3143480945	South Korea	sealhorse
7280	5	-3215168404	South Korea	vip7265
7328	5	-3422201086	South Korea	JeongNi
7389	5	-3682414644	South Korea	moorlio179
7407	5	-3748754029	South Korea	ranga_target
7414	5	-3781845833	South Korea	ZOOOMG
7472	5	-4030561559	South Korea	Lucas.Kang
7610	5	-4512408154	South Korea	Sangjae
7637	5	-4608539591	South Korea	_Rn
7694	5	-4855369133	South Korea	KiddyBoy
7698	5	-4872976061	South Korea	kfg94
7723	5	-4948522344	South Korea	hunni10
7744	5	-5103853757	South Korea	ekal
7798	5	-5418664911	South Korea	sbaik2
7868	5	-5783651138	South Korea	jerrich
7890	5	-5884875800	South Korea	95hyouka
7891	5	-5886249048	South Korea	tantara
7901	5	-5945542590	South Korea	withham1
7941	5	-6198596807	South Korea	minty99
8001	5	-6535066145	South Korea	CHOCO
8012	5	-6596866812	South Korea	kkamakk_Crow
8020	5	-6631056649	South Korea	jrhee17
8122	3	-2477472331	South Korea	hsu2016
8263	3	-5757568985	South Korea	Deok
8271	3	-5861006735	South Korea	SilverCube
8331	3	-6855277638	South Korea	bsyun0571
8347	0	0	South Korea	BeanKim
8347	0	0	South Korea	GOM
8347	0	0	South Korea	Lazy_Ren
8347	0	0	South Korea	Limerainne
8347	0	0	South Korea	MYUNBIN
8347	0	0	South Korea	NalRo9
8347	0	0	South Korea	TaeUnicef
8347	0	0	South Korea	Tamguru
8347	0	0	South Korea	Wanzi
8347	0	0	South Korea	_nannacode
8347	0	0	South Korea	alli07
8347	0	0	South Korea	bags8040
8347	0	0	South Korea	bosslormak
8347	0	0	South Korea	breeze02
8347	0	0	South Korea	cheshirelee
8347	0	0	South Korea	clarion
8347	0	0	South Korea	codingbear_ko
8347	0	0	South Korea	dawoon.choi
8347	0	0	South Korea	gojun077
8347	0	0	South Korea	iqjumps
8347	0	0	South Korea	izazu1725
8347	0	0	South Korea	janejane
8347	0	0	South Korea	jungw00
8347	0	0	South Korea	jwk
8347	0	0	South Korea	mekind
8347	0	0	South Korea	mininny
8347	0	0	South Korea	myfriendprintf
8347	0	0	South Korea	nang1023
8347	0	0	South Korea	omega3
8347	0	0	South Korea	ponyong
8347	0	0	South Korea	seoburo
8347	0	0	South Korea	smjleo
8347	0	0	South Korea	surung9898
8347	0	0	South Korea	wingskyer
8352	0	0	South Korea	APjojeongjin
8352	0	0	South Korea	Bluesquanium
8352	0	0	South Korea	FreshCoder
8352	0	0	South Korea	GeTo
8352	0	0	South Korea	Girraffe
8352	0	0	South Korea	S.Yoon
8352	0	0	South Korea	SangwonLee
8352	0	0	South Korea	SpringsVGC
8352	0	0	South Korea	Stp.Fox
8352	0	0	South Korea	adgdsda
8352	0	0	South Korea	april2901
8352	0	0	South Korea	chahong
8352	0	0	South Korea	choijun0
8352	0	0	South Korea	cj1007
8352	0	0	South Korea	jeehye
8352	0	0	South Korea	jyami
8352	0	0	South Korea	kdjames0930
8352	0	0	South Korea	master_of_aggro
8352	0	0	South Korea	nnniii
8352	0	0	South Korea	ozt88
8352	0	0	South Korea	play55
8352	0	0	South Korea	xaordiuas
8352	0	0	South Korea	zagabi
