Rank	Score	Penalty	Country	Name
1923	19	-662705664	Japan	KTR
1924	19	-668461379	Japan	prd_xxx
1940	19	-724370655	Japan	keigo0205
1966	19	-854397363	Japan	sugyan
1982	19	-947399675	Japan	Woo-C
1999	19	-1059037423	Japan	tech_kegani
2024	19	-1189172743	Japan	msiro
2025	19	-1194002615	Japan	masafumi
2042	19	-1284109960	Japan	jell_
2058	19	-1394105803	Japan	Knk_kei
2065	19	-1411022575	Japan	Chiaki
2070	19	-1433064394	Japan	torisasami
2071	19	-1443754403	Japan	yatuba
2079	19	-1482018044	Japan	awata
2088	19	-1526395638	Japan	otera
2091	19	-1549556461	Japan	idsigma
2099	19	-1568561543	Japan	Yukly
2123	19	-1714203529	Japan	macaroni
2127	19	-1736323125	Japan	nuts1216
2131	19	-1772705538	Japan	set0gut1
2137	19	-1788875857	Japan	anomuno
2152	19	-1853057822	Japan	commy
2154	19	-1866427267	Japan	zelnyok
2176	19	-2021500892	Japan	Naoki_M
2204	19	-2107792068	Japan	sansaqua
2207	19	-2118489544	Japan	hirokazu1020..
2229	19	-2189690793	Japan	convexineq
2232	19	-2210912176	Japan	aajisaka
2235	19	-2225328633	Japan	shell.wataru
2254	19	-2291517210	Japan	ttsuki
2266	19	-2316049012	Japan	KKT89
2269	19	-2324123767	Japan	vzvu3k6k
2271	19	-2325623701	Japan	Imperi
2289	19	-2366947340	Japan	y.k
2319	19	-2446649722	Japan	blcn
2347	19	-2505469004	Japan	tttkm
2353	19	-2525097577	Japan	div_0x00
2361	19	-2534972321	Japan	dusty0
2410	19	-2651917154	Japan	soshun
2423	19	-2691582048	Japan	mickie895
2429	19	-2710692896	Japan	ora.dll
2433	19	-2725880093	Japan	Ktya
2436	19	-2728668018	Japan	yak_ex
2463	19	-2803317174	Japan	UminchuR
2477	19	-2829976728	Japan	firiexp
2488	19	-2849571522	Japan	Keno
2495	19	-2857886633	Japan	Capp
2504	19	-2885652168	Japan	shindannin
2514	19	-2905685169	Japan	toame207341
2520	19	-2921957464	Japan	theory_and_me
2521	19	-2923659815	Japan	masutech16
2523	19	-2927005597	Japan	lyoz
2547	19	-2983380598	Japan	kuuso1
2549	19	-2984300814	Japan	sumoru
2586	19	-3072737152	Japan	Nekomimimi
2616	19	-3132463250	Japan	tko919
2626	19	-3152203163	Japan	phyllo
2627	19	-3152377321	Japan	dpforest
2629	19	-3154641547	Japan	_uenoku
2645	19	-3177681556	Japan	nakari1124
2653	19	-3199238536	Japan	earlgrey_yh
2661	19	-3212713562	Japan	pachicobue
2681	19	-3272370781	Japan	minus9d
2692	19	-3300953692	Japan	ward1302
2699	19	-3316792531	Japan	JP3BGY
2725	19	-3395134098	Japan	RKato
2733	19	-3401400725	Japan	fiore
2735	19	-3407644102	Japan	Sairi
2740	19	-3420051502	Japan	mijinko
2741	19	-3426589146	Japan	shinike
2743	19	-3430098941	Japan	physics0523
2745	19	-3437440570	Japan	rabbit_TR
2748	19	-3446064932	Japan	micheeeeell
2753	19	-3456728604	Japan	rniya
2754	19	-3458986797	Japan	kumalimak
2756	19	-3463073892	Japan	jun__
2774	19	-3523726097	Japan	chudan
2776	19	-3529975625	Japan	emakryo
2783	19	-3553306958	Japan	yaoshimax
2786	19	-3555530787	Japan	hknk
2788	19	-3559132923	Japan	Zu_rin
2805	19	-3588850639	Japan	idaten459
2820	19	-3621162941	Japan	lynmisakura
2842	19	-3678950070	Japan	shimomire
2844	19	-3687517268	Japan	xTqkx
2847	19	-3698873802	Japan	koyopro
2848	19	-3699545523	Japan	raoZ
2851	19	-3708585802	Japan	totori
2870	19	-3754927596	Japan	simkaren
2896	19	-3792986103	Japan	chiguri
2900	19	-3794716312	Japan	cojna
2901	19	-3796071609	Japan	ShanOvery
2919	19	-3831808689	Japan	masayoshi64
2922	19	-3842486029	Japan	kamojiro
2924	19	-3844085722	Japan	chakku_000
2925	19	-3844091123	Japan	k.kojima
2948	19	-3908131431	Japan	iry
2958	19	-3942473853	Japan	chikkun0310
2978	19	-4004138654	Japan	nagiss
2992	19	-4039747631	Japan	yudedako
3004	19	-4069805688	Japan	moritaoy
3020	19	-4105893182	Japan	Shuto
3028	19	-4119693512	Japan	kenkoooo
3095	19	-4273840993	Japan	hotpepsi
3098	19	-4278165688	Japan	Treeone
3099	19	-4280092162	Japan	ctyl
3107	19	-4295512044	Japan	osa9
3131	19	-4381566032	Japan	Person20
3143	19	-4408093893	Japan	Eldora
3153	19	-4423524430	Japan	Y.Senoh
3158	19	-4436484089	Japan	xsd
3159	19	-4437201767	Japan	flowlight0
3164	19	-4446157553	Japan	takamoto
3191	19	-4539053876	Japan	tgm0417
3210	19	-4573877864	Japan	MAS
3213	19	-4575110009	Japan	miau
3220	19	-4593640929	Japan	konjo
3223	19	-4595573118	Japan	kami634
3241	19	-4654746205	Japan	Round1C
3254	19	-4697130284	Japan	eomole
3255	19	-4700483273	Japan	daut
3260	19	-4724130927	Japan	GoldIngot
3265	19	-4741986027	Japan	amotoma3
3276	19	-4772205932	Japan	Alt3
3285	19	-4792598487	Japan	Moyashi
3297	19	-4839880354	Japan	suhirotaka
3299	19	-4842173376	Japan	psmf1
3302	19	-4857651286	Japan	kt_tenel
3305	19	-4861228508	Japan	peroxyacyl
3317	19	-4899106052	Japan	tsutaj
3318	19	-4901659994	Japan	sensaur
3328	19	-4943850276	Japan	ar-c
3330	19	-4952769136	Japan	naoya_t
3335	19	-4965136353	Japan	nooka
3340	19	-4977134543	Japan	deflat
3355	19	-5022047527	Japan	tomohiro
3370	19	-5100041710	Japan	tamacjp
3378	19	-5114484227	Japan	niwatori
3400	19	-5204975272	Japan	algon
3427	19	-5282214596	Japan	a_ab_abc
3434	19	-5306364744	Japan	koikotya
3454	19	-5385955906	Japan	nagitaosu
3475	19	-5459017663	Japan	majiang
3494	19	-5559481854	Japan	fugusuki
3507	19	-5599018695	Japan	T1610
3521	19	-5657828361	Japan	nehan_der_thal
3552	19	-5807748754	Japan	ok
3570	19	-5877948444	Japan	hibati
3592	19	-5996063891	Japan	kanpurin
3595	19	-6008667579	Japan	threecourse
3603	19	-6030024683	Japan	LinusMK
3642	19	-6327411854	Japan	N_hara
3661	19	-7364222551	Japan	rajyan
3662	0	0	Japan	Novemura
3662	0	0	Japan	gosu_hiroo
3662	0	0	Japan	hamuhei4869
3662	0	0	Japan	kanra824
3662	0	0	Japan	matsu7874
3662	0	0	Japan	noribentooooooh
3662	0	0	Japan	oyas
3662	0	0	Japan	sekiye
3662	0	0	Japan	transang
3662	0	0	Japan	y011d4
3662	0	0	Japan	yakamoto
3663	0	0	Japan	harady
3663	0	0	Japan	nadeshino
3663	0	0	Japan	rutas
3663	0	0	Japan	yappy
