Rank	Score	Penalty	Country	Name
18236	42	-57145061765	South Korea	play55
18257	42	-57227202936	South Korea	gs18115
18268	42	-57266583360	South Korea	mbox25
18313	42	-57439331697	South Korea	kulkul
18320	42	-57463340147	South Korea	yhc
18386	42	-57646623573	South Korea	pedestrian0423
18395	42	-57674400536	South Korea	ykdy3951
18398	42	-57685825519	South Korea	junukwon7
18421	42	-57776762428	South Korea	junha
18450	42	-57859858001	South Korea	freddy86
18538	42	-58179572041	South Korea	jh280722
18542	42	-58207528435	South Korea	JWoong148
18567	42	-58307639683	South Korea	rasauq092
18578	42	-58335805216	South Korea	beginnerHeo
18617	42	-58440391681	South Korea	GGlifer
18627	42	-58474619214	South Korea	donggggas
18636	42	-58504124255	South Korea	lando
18651	42	-58535462886	South Korea	cccjaccck
18682	42	-58638126415	South Korea	buttercrab
18692	42	-58673961314	South Korea	IHHI
18783	42	-59002593842	South Korea	SOFTK
18796	42	-59043851131	South Korea	mksmk606
18847	42	-59277977690	South Korea	kni_laris
18851	42	-59301933424	South Korea	red1108
18978	42	-59770096496	South Korea	heonie
18993	42	-59827850091	South Korea	Taekdori
19024	42	-59957386983	South Korea	choijun0
19051	42	-60054620809	South Korea	wijw111@gmail.com
19099	42	-60237394873	South Korea	hsjeong
19125	42	-60375853066	South Korea	BayMinimum
19140	42	-60422944367	South Korea	Again
19159	42	-60494038175	South Korea	chahong
19183	42	-60586677814	South Korea	SeungjaePark
19251	42	-60897327134	South Korea	Joskeprh
19257	42	-60930121082	South Korea	wclee2265
19285	42	-61025888148	South Korea	beetea
19304	42	-61104812233	South Korea	Rhcsky
19316	42	-61135095031	South Korea	Kdogs
19317	42	-61136160912	South Korea	falsitas
19325	42	-61165994280	South Korea	hundredbag
19373	42	-61358035099	South Korea	RootBug
19390	42	-61424828521	South Korea	moorlio179
19431	42	-61580906231	South Korea	soljin8122
19446	42	-61639029681	South Korea	weasel
19502	42	-61833434452	South Korea	BooyeonChoi
19516	42	-61871945212	South Korea	lalavla
19561	42	-62046391334	South Korea	myfriendprintf
19575	42	-62074747957	South Korea	jsm3465
19616	42	-62233709154	South Korea	junho85
19626	42	-62281700781	South Korea	surverrepairman
19648	42	-62353272527	South Korea	wwiiiii
19680	42	-62457623263	South Korea	starwh03
19686	42	-62490936156	South Korea	corat
19693	42	-62521131681	South Korea	shinebobo
19736	42	-62713128051	South Korea	Sangjae
19799	42	-62942682983	South Korea	Fixall
19802	42	-62950809794	South Korea	ajtwlstmdgks
19812	42	-62976260692	South Korea	RKTP
19838	42	-63045519970	South Korea	1hoon
19884	42	-63218598577	South Korea	skel
20086	42	-64059420666	South Korea	DIONY
20105	42	-64134320985	South Korea	queued_q
20122	42	-64196363838	South Korea	nnniii
20131	42	-64231198201	South Korea	COCOPALM
20292	42	-64775447181	South Korea	GirinSSH
20295	42	-64782700888	South Korea	oortcloud
20318	42	-64871343874	South Korea	nawees
20323	42	-64885255890	South Korea	seokil
20344	42	-64953239445	South Korea	hyuni89
20407	42	-65148618636	South Korea	애기곰
20409	42	-65164788068	South Korea	ihatbuet
20432	42	-65268765424	South Korea	RubyFruit
20456	42	-65349581301	South Korea	SiruPorong
20532	42	-65628519702	South Korea	HawkBreaker
20568	42	-65735236554	South Korea	_Rn
20569	42	-65742081035	South Korea	hojoon0205
20601	42	-65837009969	South Korea	rtaeyoung
20606	42	-65851703743	South Korea	Education_King
20611	42	-65875888713	South Korea	jsg1504@gmail.com
20639	42	-65946679019	South Korea	wookee
20694	42	-66135098224	South Korea	Ephemera
20765	42	-66323482668	South Korea	seungyeon
20781	42	-66362859733	South Korea	high1122
20839	42	-66528839506	South Korea	Vulcan
21017	42	-67063645577	South Korea	TeraByte
21068	42	-67269358772	South Korea	deukmo
21102	42	-67388951494	South Korea	ponyong
21130	42	-67486737543	South Korea	jmc18738
21157	42	-67595831253	South Korea	janejane
21167	42	-67614088945	South Korea	crayfish1
21216	42	-67767177770	South Korea	yuiop8747
21248	42	-67862527879	South Korea	auaicn
21311	42	-68112099219	South Korea	cozyncoze@gmail.com
21338	42	-68164927174	South Korea	JB_JAMES
21399	42	-68359959044	South Korea	chocobear
21401	42	-68359959044	South Korea	chocobear
21416	42	-68444619950	South Korea	jwbae
21440	42	-68539394168	South Korea	KooSam
21520	42	-68880817915	South Korea	R2-D2
21526	42	-68901397565	South Korea	junhopark
21531	42	-68914002395	South Korea	jyami
21592	42	-69127311039	South Korea	tongnamuu
21613	42	-69190134819	South Korea	Lucas.Kang
21642	42	-69244161516	South Korea	iooqooo
21651	42	-69271341937	South Korea	sejongchoi
21654	42	-69279481902	South Korea	mjkwak
21723	42	-69499593166	South Korea	atez
21757	42	-69591695353	South Korea	omega3
21851	42	-69958116173	South Korea	NAMU25
21858	42	-69971177578	South Korea	Holonomic
21884	42	-70052110048	South Korea	MagicDog
21966	42	-70363332964	South Korea	coldfish
22015	42	-70517000610	South Korea	nang1023
22030	42	-70565816689	South Korea	GuneGune
22042	42	-70619530123	South Korea	Ristretto
22105	42	-70789625889	South Korea	Taeho17
22134	42	-70882107976	South Korea	grapeti
22255	42	-71244745095	South Korea	minchae
22333	42	-71479761706	South Korea	thebarber
22604	42	-72411131400	South Korea	izoneyul
22672	42	-72613451937	South Korea	junie
22680	42	-72661797305	South Korea	adnim7
22763	42	-72926374063	South Korea	Girraffe
22860	42	-73246871868	South Korea	Yulmucha
22903	42	-73360561691	South Korea	Seanhwangg
22904	42	-73360825371	South Korea	woqja125
22909	42	-73382909881	South Korea	95hyouka
23050	42	-73883085921	South Korea	jsohn
23219	42	-74498180114	South Korea	SilverCube
23227	42	-74514358752	South Korea	HappyPotter
23269	42	-74626763349	South Korea	Bonibon
23323	42	-74786886049	South Korea	Namnamseo
23351	42	-74873107823	South Korea	dskym
23438	42	-75180970908	South Korea	ikevin98
23485	42	-75418760772	South Korea	magnolia5
23489	42	-75450852405	South Korea	gs12117
23558	42	-75736162115	South Korea	원호
23748	42	-76485347533	South Korea	ansun
23842	42	-76840533817	South Korea	Yechan
23914	42	-77160038606	South Korea	alansynn
23974	42	-77365768383	South Korea	mrthink
23977	42	-77376095644	South Korea	sunjuu
24332	42	-78760929498	South Korea	Junewoo
24348	42	-78813224152	South Korea	SeoungJun
24362	42	-78877153376	South Korea	HaRyoung
24530	42	-79678412743	South Korea	Hesh0629
24562	42	-79807739585	South Korea	knon0501
24617	42	-80010903708	South Korea	EC_Fortice
24633	42	-80088793457	South Korea	qilip
24685	42	-80274768771	South Korea	nein
24731	42	-80450907460	South Korea	seajh
24828	42	-80860854569	South Korea	ailuropoda
25137	42	-82499396691	South Korea	Hankjin
25258	42	-83053185954	South Korea	APjojeongjin
25310	42	-83263211178	South Korea	lickelon
25314	42	-83273655014	South Korea	coffeetea
25565	42	-84601995236	South Korea	Heeseok
25632	42	-84950870072	South Korea	Hiiiiiiiiiiiiiiiiii
25670	42	-85145340974	South Korea	jkim0222
25736	42	-85604130358	South Korea	PIGNOSE
25982	42	-87006815555	South Korea	ICCHOI
26056	42	-87467049974	South Korea	Codinseok
26216	42	-88413763764	South Korea	woundedsprout
26315	42	-89039841593	South Korea	travis1829
26342	42	-89197132750	South Korea	Alko
26388	42	-89484966229	South Korea	blessjdw
26496	42	-90119097348	South Korea	gomamon
26588	42	-90783966962	South Korea	blackhk3
26613	42	-90963689506	South Korea	IdahoJacket
26779	42	-92289695020	South Korea	sunmin
26907	42	-93135883392	South Korea	Tinysun
26993	42	-93733235020	South Korea	wytrnyte
27026	42	-93884889374	South Korea	hyeonguk
27034	42	-93946481916	South Korea	oooooo
27060	42	-94131927314	South Korea	FabulousK
27113	42	-94499135655	South Korea	DevelopHARIFF
27140	42	-94634956226	South Korea	lgw
27152	42	-94721663554	South Korea	eunsung
27153	42	-94728245536	South Korea	GOM
27196	42	-95016828326	South Korea	Rocknz
27265	42	-95508477177	South Korea	minorblend
27268	42	-95515638111	South Korea	YUL
27333	42	-96148118436	South Korea	2eoseo
27444	42	-96927876207	South Korea	handrake
27493	42	-97199470845	South Korea	MeganKim
27674	37	-101538059642	South Korea	dchoi
27675	36	-18201927929	South Korea	mhazor
27741	35	-33328177785	South Korea	accidentallygivenfuck
27742	35	-33508427273	South Korea	gandhi1001
27781	35	-47335195794	South Korea	alex9801
27793	35	-51593111919	South Korea	yoons
27824	35	-56299564525	South Korea	antifly55
27875	35	-63915809454	South Korea	roomylee
27878	35	-64193296451	South Korea	0xrgb
28096	35	-96008543045	South Korea	junsung
28098	35	-96272411918	South Korea	daraej
28108	35	-97955885612	South Korea	codemonkeyfromhell
28193	32	-95559949382	South Korea	GDRM
28208	31	-10221327226	South Korea	minpago
28345	31	-43589483407	South Korea	kriii
28505	31	-64631550969	South Korea	YodaKitty
28603	31	-72932632852	South Korea	baby_strawberry
28695	31	-80387037112	South Korea	LrLr
28717	31	-82745212523	South Korea	Ryudnar
28835	31	-94774534851	South Korea	Chicken++
28841	31	-95520187584	South Korea	quietUniverse
28872	30	-4589523249	South Korea	skyde47
28877	30	-6481428642	South Korea	haptic12
28890	30	-10607360292	South Korea	TopCyberFlower
28902	30	-13106574306	South Korea	Ydh
28920	30	-16397192753	South Korea	yangman
28922	30	-16977171879	South Korea	jungw00
28923	30	-17010279293	South Korea	JooDdae
28936	30	-20817676892	South Korea	hi_goodnight
28942	30	-21308141695	South Korea	parkpkww
28964	30	-25288853103	South Korea	lolahn59
28981	30	-28050765310	South Korea	Diuven
28986	30	-28702539499	South Korea	easter3163
28994	30	-29892784238	South Korea	Supreme
29031	30	-35654986097	South Korea	absee
29037	30	-36662215363	South Korea	niley
29041	30	-36908288847	South Korea	HenryK
29045	30	-37560136953	South Korea	jugol
29059	30	-38818147142	South Korea	KHG
29078	30	-40708150390	South Korea	Dotaku
29097	30	-41828797129	South Korea	singun11
29098	30	-41929528811	South Korea	Altair_Vega
29104	30	-42385262995	South Korea	ssecom
29105	30	-42451898225	South Korea	uinch
29113	30	-43232072495	South Korea	MathAmp
29137	30	-45852555235	South Korea	SYNCER
29170	30	-48838331936	South Korea	yg.kim
29172	30	-49043643570	South Korea	SAGONG
29176	30	-49286336441	South Korea	Giantpanda
29199	30	-51734190655	South Korea	Parksolo
29212	30	-52454602681	South Korea	jake_lee
29224	30	-53333183705	South Korea	hwjdghks2102
29273	30	-57061102531	South Korea	eunmin
29285	30	-57613537505	South Korea	jinchul
29289	30	-57838934357	South Korea	antler07
29341	30	-61139248223	South Korea	kfg94
29364	30	-62765658976	South Korea	april2901
29398	30	-64814499704	South Korea	ahgus89
29485	30	-68296041689	South Korea	YamKun
29486	30	-68343091400	South Korea	jueun036
29497	30	-68756323045	South Korea	sehyun
29610	30	-73726639490	South Korea	GetRusty
29636	30	-74660157980	South Korea	Zergling
29658	30	-75332168512	South Korea	baesw
29664	30	-75469380141	South Korea	astrohsy
29671	30	-75675429178	South Korea	gilgil
29685	30	-76170451517	South Korea	MingyuPark
29729	30	-77462941848	South Korea	Wooseok
29814	30	-80773687834	South Korea	cepiloth
29933	30	-85584389129	South Korea	JayHoney
30065	30	-92160442839	South Korea	Summoner1343
30154	30	-96324602914	South Korea	id.wskim@gmail.com
30461	23	-5235299298	South Korea	지나가던한국인01
30523	23	-7508153427	South Korea	Subaaam
30548	23	-8302586609	South Korea	quatremains
30555	23	-8518454272	South Korea	whitecloud
30592	23	-9949329211	South Korea	SamLee
30669	23	-12939809161	South Korea	FaithKang
30682	23	-13883297414	South Korea	shinjo
30693	23	-14184603140	South Korea	mkang
30705	23	-14679637814	South Korea	lolmc
30709	23	-14821548608	South Korea	hama0313
30714	23	-14952837091	South Korea	csy
30730	23	-15722580057	South Korea	damegami
30806	23	-18481202762	South Korea	woogus
30844	23	-19856550639	South Korea	blackgeneral
30937	23	-22829733797	South Korea	evergreen96
30944	23	-23068437218	South Korea	isbidip
31002	23	-24690038003	South Korea	sole2
31039	23	-25812517229	South Korea	jjking
31136	23	-28002398500	South Korea	Rim531
31137	23	-28005336558	South Korea	jshye
31157	23	-28414613618	South Korea	Space0726
31169	23	-28599502265	South Korea	DOFH
31245	23	-30132993228	South Korea	Hyeonbeom
31295	23	-31074849080	South Korea	joel.ldh
31381	23	-32866615171	South Korea	tlsh
31386	23	-33048225918	South Korea	angjongwon
31419	23	-33660503626	South Korea	LeeSangHoon
31434	23	-34018641273	South Korea	buttercoconut
31562	23	-36755925397	South Korea	Hyeran
31565	23	-36878559560	South Korea	tacromacro
31587	23	-37448314519	South Korea	wmf2fkrh
31598	23	-37723501466	South Korea	jackWillow
31621	23	-38086530252	South Korea	miakoo
31668	23	-39112150216	South Korea	vehua
31686	23	-39468310877	South Korea	jygsim
31689	23	-39490044462	South Korea	kibi0620
31694	23	-39540071304	South Korea	jamjami
31793	23	-41446430141	South Korea	ppapsans
31832	23	-42216589353	South Korea	jihwanK
32003	23	-45326221700	South Korea	ironluffy
32004	23	-45338381821	South Korea	yunsooo
32043	23	-45838075829	South Korea	jack.jong
32066	23	-46279090864	South Korea	Yunicode
32139	23	-47578917191	South Korea	wizley
32197	23	-48535938327	South Korea	hyunjin
32202	23	-48719197575	South Korea	madfinger
32231	23	-49246511089	South Korea	masonshin
32238	23	-49388816499	South Korea	devilzcough
32278	23	-50124353691	South Korea	whybein
32357	23	-51490023365	South Korea	sungwoo.dev
32389	23	-52121629606	South Korea	AnotherMo
32411	23	-52576486075	South Korea	hyedoii
32465	23	-53613719747	South Korea	handsomehan
32488	23	-53915859619	South Korea	rockpell
32489	23	-53916082026	South Korea	inan
32512	23	-54409633452	South Korea	kwanghoon
32513	23	-54437889309	South Korea	kim.sardine
32607	23	-56067312718	South Korea	rephira
32629	23	-56309672596	South Korea	Goongle
32664	23	-56869355324	South Korea	HELLOWEIRD
32685	23	-57246556657	South Korea	Zabichom
32705	23	-57447631118	South Korea	kcaladram
32722	23	-57804446593	South Korea	yhkim1031
32725	23	-57834402889	South Korea	kiwiyou
32813	23	-59212449213	South Korea	jolupPLZ
32873	23	-60187575587	South Korea	Hyeseong
32874	23	-60203804932	South Korea	esnii
32938	23	-61213660505	South Korea	rzayoon
32962	23	-61672211252	South Korea	hodoli
33067	23	-63658249531	South Korea	lisaleeee
33090	23	-63952676123	South Korea	sjlee0088
33107	23	-64247240033	South Korea	primetime
33110	23	-64344527917	South Korea	benlee73
33217	23	-66007786401	South Korea	MC_Myeong
33231	23	-66206932849	South Korea	mathhater
33291	23	-67091031543	South Korea	dongdongjoo
33399	23	-68945749700	South Korea	iuliet716
33430	23	-69437721249	South Korea	거절하낟
33544	23	-70840417890	South Korea	bk-worm
33858	23	-75244823243	South Korea	happyhour
33868	23	-75431968027	South Korea	Jivebread
34041	23	-78199908201	South Korea	CoCoMong
34441	23	-86108249265	South Korea	eggbread
34557	23	-89412866997	South Korea	agrajak
34593	23	-90277933003	South Korea	shaminy
34725	23	-93619658524	South Korea	running.mj
34743	23	-94307298906	South Korea	Frontmulti
34768	23	-95075613783	South Korea	TimSort
34775	23	-95247957439	South Korea	Dnvy
34792	23	-95628137288	South Korea	yeominstall
34859	23	-96756998451	South Korea	chanrankim
34958	16	-16758161920	South Korea	ys57
34962	16	-19752178453	South Korea	shadowcat02
34982	16	-32767913186	South Korea	Arandine
35074	16	-69838764554	South Korea	6u
35138	16	-95053230618	South Korea	cl9200
35146	16	-95860101139	South Korea	dajinstory
35190	14	-73581547882	South Korea	JinhaKim
35289	12	-12943202142	South Korea	SupergLue
35305	12	-17248764845	South Korea	minhaul
35355	12	-24576168284	South Korea	seryoung
35360	12	-25361759375	South Korea	FreshWaterMelon
35362	12	-25559986770	South Korea	JakeJang
35371	12	-26742374667	South Korea	BBang3
35472	12	-36361703709	South Korea	yoogle
35526	12	-39886324325	South Korea	cafaddict
35542	12	-40868139560	South Korea	CheolJu
35733	12	-54676084966	South Korea	rightx2
35758	12	-56308434810	South Korea	Mepill
35777	12	-57573038543	South Korea	dlwhdgus6953
35780	12	-57765415673	South Korea	B4TT3RY
35799	12	-59079951669	South Korea	Jaws
35808	12	-59800259653	South Korea	tunatone0111
35809	12	-59928267582	South Korea	Nsoo
36302	7	-1383064929	South Korea	vivi88
36320	7	-1985039269	South Korea	dfltzp
36322	7	-2166552262	South Korea	JunoJunho
36349	7	-2971991053	South Korea	hinge
36454	7	-6288201644	South Korea	coco_17
36605	7	-12231524442	South Korea	WD26
36615	7	-12394087154	South Korea	sunho
36622	7	-12706680639	South Korea	tgkei
36641	7	-13647200882	South Korea	GolDenBA
36719	7	-16891633315	South Korea	chungsol
37101	7	-26352517258	South Korea	hyejiseo
37167	7	-27412554794	South Korea	exp15
37218	7	-28235705284	South Korea	justkook
37221	7	-28262983948	South Korea	wooooooood
37233	7	-28488090684	South Korea	linetor@gmail.com
37305	7	-29748803309	South Korea	Starter2071
37348	7	-30260993140	South Korea	shinychloe
37360	7	-30459943934	South Korea	JustinKimLearningFast
37416	7	-31261578236	South Korea	daclouds
37428	7	-31409246305	South Korea	jeonghwa
37450	7	-31692727591	South Korea	wjdtjdtn1211
37463	7	-31963949412	South Korea	liontting
37495	7	-32519794188	South Korea	galbae
37584	7	-34031211406	South Korea	Hyperbolic
37622	7	-34572581809	South Korea	joosjuliet
37846	7	-38788523090	South Korea	seungjiqueen
37875	7	-39493236465	South Korea	Aaron_seo
37926	7	-40559360343	South Korea	iloveyou
38272	7	-46103236686	South Korea	totoryry
38277	7	-46179201012	South Korea	HeegonJin
38325	7	-47361343264	South Korea	39ghwjd
38327	7	-47397243920	South Korea	WhyBee
38359	7	-47812970932	South Korea	pin9u
38408	7	-48737348010	South Korea	scratchfan
38419	7	-48867647151	South Korea	kangdri
38505	7	-50429084081	South Korea	louis624
38566	7	-51623670388	South Korea	ghlim
38575	7	-51755399746	South Korea	lyzqm
38585	7	-51887595695	South Korea	jeesoohaa
38623	7	-52426002584	South Korea	Korearepresenter
38651	7	-52814641006	South Korea	EBURI
38780	7	-55005319814	South Korea	Salk_Coding
38789	7	-55133445678	South Korea	itmightbe
38806	7	-55481423124	South Korea	yunoa64
38821	7	-55797580591	South Korea	wannaby83
38848	7	-56286452089	South Korea	evergreenv
38873	7	-56622762327	South Korea	dongyi.kim
38943	7	-57634897521	South Korea	Xeroxy
38952	7	-57726341526	South Korea	no0ob
39035	7	-59516182325	South Korea	Yongsik_Lee
39066	7	-60131452732	South Korea	oct18
39101	7	-60731414553	South Korea	jaeworld
39184	7	-61936889237	South Korea	JSSparty
39307	7	-64218763788	South Korea	yds04089
39447	7	-66482316441	South Korea	Resistance
39674	7	-70228009790	South Korea	hellomarie
39773	7	-72034388408	South Korea	gaemotam
39993	7	-75791195731	South Korea	kizmo
40292	7	-84689542180	South Korea	hyeryun
40408	7	-90506576669	South Korea	Linahc
40416	7	-90780786282	South Korea	Zirit
40423	7	-91203483740	South Korea	JKJK
40554	7	-95904129203	South Korea	sanne14
40555	7	-95932803539	South Korea	instone
40580	7	-96774836922	South Korea	felis
40598	7	-97178987796	South Korea	minsuking
40615	5	-31464216449	South Korea	Seokjin
40691	1	-33551112963	South Korea	return_zero
40698	0	0	South Korea	3to15gram
40698	0	0	South Korea	Preston119
40698	0	0	South Korea	pooooet
40700	0	0	South Korea	Bitlion
40700	0	0	South Korea	Chara_SShift
40700	0	0	South Korea	Croquis
40700	0	0	South Korea	Cuws
40700	0	0	South Korea	GiYeon
40700	0	0	South Korea	Jyoung
40700	0	0	South Korea	KAIDI
40700	0	0	South Korea	Kimpro
40700	0	0	South Korea	Kuril
40700	0	0	South Korea	Ninjago
40700	0	0	South Korea	Ohman
40700	0	0	South Korea	Popov00
40700	0	0	South Korea	Seoyeon
40700	0	0	South Korea	TAEHOONYOON
40700	0	0	South Korea	Travers.Hy.Lee
40700	0	0	South Korea	Trixmos
40700	0	0	South Korea	YONG_HWAN
40700	0	0	South Korea	bluefortress24
40700	0	0	South Korea	bluezery
40700	0	0	South Korea	cantapiya
40700	0	0	South Korea	dymicboy
40700	0	0	South Korea	fabrejb
40700	0	0	South Korea	gunner_mju
40700	0	0	South Korea	holywars
40700	0	0	South Korea	ilhan.ryu
40700	0	0	South Korea	indexxlim
40700	0	0	South Korea	jiyong3
40700	0	0	South Korea	jnyshin
40700	0	0	South Korea	koreabell
40700	0	0	South Korea	ks9509
40700	0	0	South Korea	leoJeong
40700	0	0	South Korea	meruho
40700	0	0	South Korea	nickjung
40700	0	0	South Korea	ohbom
40700	0	0	South Korea	planet_to
40700	0	0	South Korea	ro0opf
40700	0	0	South Korea	rollrat
40700	0	0	South Korea	spillink
40700	0	0	South Korea	swcunba
40700	0	0	South Korea	강동훈
40700	0	0	South Korea	코딩잼
