Rank	Score	Penalty	Country	Name
23654	42	-76110327218	Bangladesh	Raiyan13
23721	42	-76364883632	Bangladesh	_skb_
23736	42	-76439185879	Bangladesh	csesuman
23785	42	-76676098279	Bangladesh	Muzahid
23811	42	-76759441521	Bangladesh	sidne
23905	42	-77101639291	Bangladesh	ShockProof
23929	42	-77227877971	Bangladesh	sayeed_1999
23987	42	-77427927790	Bangladesh	debsourav33
23988	42	-77430972971	Bangladesh	Shirsho_06
24042	42	-77650748297	Bangladesh	the_redback
24081	42	-77818268512	Bangladesh	khodarkhashi
24216	42	-78332881189	Bangladesh	Anika_BD
24234	42	-78408971168	Bangladesh	Amlan107
24235	42	-78417552148	Bangladesh	CityHunter
24242	42	-78460251135	Bangladesh	Starscream-11813
24250	42	-78489820524	Bangladesh	MJR69
24253	42	-78499427386	Bangladesh	RifatIkbal
24286	42	-78612401522	Bangladesh	oudarja
24288	42	-78627695076	Bangladesh	June_13
24329	42	-78750957208	Bangladesh	eXtinct
24336	42	-78789631433	Bangladesh	NadmanKhan
24363	42	-78892808982	Bangladesh	Khadija1114
24390	42	-79038986934	Bangladesh	Soumik205
24428	42	-79206985758	Bangladesh	diptadas
24434	42	-79243653678	Bangladesh	tanvir_021
24465	42	-79385441809	Bangladesh	mahmud.nobe
24586	42	-79907726854	Bangladesh	prottoyfuad
24762	42	-80573751713	Bangladesh	Richita
24777	42	-80651116121	Bangladesh	TARIQUL
24793	42	-80706923055	Bangladesh	Kifayat
24890	42	-81207000638	Bangladesh	mithhu
24916	42	-81309011603	Bangladesh	ifahim
24952	42	-81477515880	Bangladesh	tanmoytapos01@gmail.com
25028	42	-81941365612	Bangladesh	hasn't
25040	42	-81989840728	Bangladesh	ariful3671
25133	42	-82497855261	Bangladesh	safayat
25137	42	-82505270297	Bangladesh	mahadi97
25206	42	-82834804589	Bangladesh	rimon
25238	42	-82985814002	Bangladesh	Samiur
25301	42	-83232304739	Bangladesh	saquib2508
25340	42	-83396406407	Bangladesh	Tonmoy_Barua
25375	42	-83640687513	Bangladesh	A.G.Maruf
25461	42	-84098175798	Bangladesh	shel_vy
25548	42	-84544758517	Bangladesh	dynamicovi
25593	42	-84782351512	Bangladesh	Tausiful
25614	42	-84907048573	Bangladesh	DrSwad
25625	42	-84934903983	Bangladesh	sakibmuhit
25661	42	-85088473351	Bangladesh	TheOVE46
25669	42	-85183599899	Bangladesh	SR_2911
25707	42	-85462468173	Bangladesh	FuadIslam
25806	42	-85984948726	Bangladesh	Shuvra_MBSTU
25908	42	-86606786931	Bangladesh	Nafisa_41
25943	42	-86830035316	Bangladesh	H_Alexa
25948	42	-86857577313	Bangladesh	Odysseus96
25969	42	-86946509024	Bangladesh	NewbieNoob
25994	42	-87059926655	Bangladesh	33sakib33
26079	42	-87665227997	Bangladesh	_mitchell
26084	42	-87703477687	Bangladesh	SajidZakaria
26111	42	-87867940218	Bangladesh	AnikaTahsin
26148	42	-88038276170	Bangladesh	shahshishir.09@gmail.com
26205	42	-88385396889	Bangladesh	arka.hjp@gmail.com
26219	42	-88434176999	Bangladesh	Digu
26242	42	-88537256857	Bangladesh	prince_of_crows
26285	42	-88808216402	Bangladesh	Reaz.iii
26321	42	-89086854756	Bangladesh	emdadul_islam
26355	42	-89278435438	Bangladesh	asifjoardar
26385	42	-89474743850	Bangladesh	proxyworm
26393	42	-89513577069	Bangladesh	Dip007
26554	42	-90567035296	Bangladesh	ashfaq055
26673	42	-91472431742	Bangladesh	qoobee
26691	42	-91655149808	Bangladesh	pika01
26707	42	-91806885105	Bangladesh	comfi
26753	42	-92112531172	Bangladesh	shameem22
26824	42	-92587308036	Bangladesh	PhAnToM
26841	42	-92712864869	Bangladesh	I,Frankenstein
26879	42	-92965712798	Bangladesh	rajin98
26884	42	-92985528137	Bangladesh	miton
26954	42	-93432953738	Bangladesh	Amantu
27025	42	-93885572486	Bangladesh	SaklainAbdullah
27052	42	-94057033142	Bangladesh	ADS
27077	42	-94277844919	Bangladesh	zikram
27088	42	-94363151991	Bangladesh	Mostafizur_Rahman_15
27287	42	-95664505610	Bangladesh	Symoon
27334	42	-96170253389	Bangladesh	kfoozminus
27431	42	-96880882239	Bangladesh	lol.lol
27568	42	-98367431035	Bangladesh	ViRiON
27577	42	-98684166197	Bangladesh	ahmedtarek
27750	35	-37912307730	Bangladesh	err0r
27751	35	-38682272456	Bangladesh	sajibreadd
27826	35	-57003638046	Bangladesh	Takik
28031	35	-83225821151	Bangladesh	B_U_Rafi
28107	35	-97358431760	Bangladesh	inzamam_inz
28148	33	-76058556768	Bangladesh	TripPple_A
28158	33	-83723155185	Bangladesh	Dayamoy
28249	31	-26174629651	Bangladesh	Dahy
28260	31	-29911324434	Bangladesh	RasedulRussell
28283	31	-34404346127	Bangladesh	codebreaker007
28291	31	-35369656642	Bangladesh	SaikatS
28297	31	-36569310795	Bangladesh	tushar_2658
28309	31	-38018561389	Bangladesh	Nahid36
28312	31	-39105304656	Bangladesh	Jafoor
28318	31	-39822853508	Bangladesh	kknock
28326	31	-40836349080	Bangladesh	ashis041
28345	31	-44148423268	Bangladesh	Torxebec
28386	31	-51742635288	Bangladesh	Wl.Reino
28412	31	-55153953653	Bangladesh	Peregrine_Falcon
28426	31	-56418260369	Bangladesh	Slow_Motion
28439	31	-57858318824	Bangladesh	Majharul_Islam_Rafat
28458	31	-59832216191	Bangladesh	Faisal135711
28465	31	-61022384499	Bangladesh	Logic_Hunter
28472	31	-61499790488	Bangladesh	marajul
28487	31	-62970419831	Bangladesh	_rohan
28496	31	-63867337441	Bangladesh	ImranIF
28506	31	-65679923138	Bangladesh	tani09ju
28546	31	-69284519771	Bangladesh	ssmssm
28575	31	-70948203564	Bangladesh	Redwanuzzaman
28600	31	-72930408033	Bangladesh	Helal_brur
28614	31	-73966991089	Bangladesh	warhammer327
28615	31	-74099492246	Bangladesh	The_WA_Master
28616	31	-74100394180	Bangladesh	Reayz
28624	31	-74660985999	Bangladesh	Tanvir_Rasel
28636	31	-75307223488	Bangladesh	MamnoonSiam
28645	31	-75880099465	Bangladesh	Farabi_Looser
28656	31	-76899083678	Bangladesh	anirban.pranto
28662	31	-78088972995	Bangladesh	_sad_
28684	31	-79684676455	Bangladesh	echoSTROMLOS
28697	31	-80795494401	Bangladesh	hafizcse031
28698	31	-80910644397	Bangladesh	Nabhan
28707	31	-81991510374	Bangladesh	ridslk22
28740	31	-85105745937	Bangladesh	MRHMisu
28766	31	-87823761027	Bangladesh	Imrankabir
28834	31	-94889823085	Bangladesh	mdshihab
28851	31	-96808705585	Bangladesh	Adith113
28989	30	-29337607790	Bangladesh	AkramKhan
28993	30	-30115802187	Bangladesh	alaminkawsar
29021	30	-34677174320	Bangladesh	nisho_rumon
29063	30	-39518607262	Bangladesh	Antukhan
29078	30	-40815505680	Bangladesh	Farhan11
29112	30	-43318136948	Bangladesh	MD_ABIR
29145	30	-46896207021	Bangladesh	SIR24
29263	30	-56234033616	Bangladesh	Rafid
29283	30	-57530812891	Bangladesh	come_back_queen
29329	30	-60116664751	Bangladesh	Redwanul
29355	30	-61950306909	Bangladesh	juniloydatta
29359	30	-62591963119	Bangladesh	aro01
29370	30	-62918483457	Bangladesh	Banglar.Mukh
29416	30	-65701694870	Bangladesh	Alom_Shanto
29431	30	-66325207544	Bangladesh	nafis25
29463	30	-67667530511	Bangladesh	nesarjony
29475	30	-68138778245	Bangladesh	hasanhp7
29500	30	-68913970269	Bangladesh	abuhuraira071
29532	30	-70378497863	Bangladesh	Beta_8_
29535	30	-70463497802	Bangladesh	Abmsharif
29642	30	-74875917815	Bangladesh	mzd
29660	30	-75446999001	Bangladesh	halal
29666	30	-75646532374	Bangladesh	Chinmoy.bbpi
29707	30	-76970705273	Bangladesh	iggaboi1729
29729	30	-77573006119	Bangladesh	rafidshahriar
29764	30	-78695406219	Bangladesh	rksh13
29770	30	-78948913092	Bangladesh	Mr_Mandal
29870	30	-82969924645	Bangladesh	Rifatzen
29920	30	-85255024751	Bangladesh	Rakibul6636
29969	30	-87065061847	Bangladesh	S0cI0pAtH
29989	30	-87725391905	Bangladesh	Moshiur
30027	30	-89853255251	Bangladesh	mohsinian
30074	30	-92749882247	Bangladesh	Hash_Far
30107	30	-94326633705	Bangladesh	BasharBhuiyan
30249	26	-56835076538	Bangladesh	AvikSh
30254	26	-62192673686	Bangladesh	Dip_001
30297	26	-80124682677	Bangladesh	keneki47
30315	26	-97187971388	Bangladesh	Ratoon
30395	23	-2560878181	Bangladesh	quazi_adib
30487	23	-6247294519	Bangladesh	vegabhijit
30490	23	-6357234350	Bangladesh	_mhmd_noor
30496	23	-6621584660	Bangladesh	Vuteem
30550	23	-8366732272	Bangladesh	Queiscent
30551	23	-8422834518	Bangladesh	Paradox073
30635	23	-11708959767	Bangladesh	shuvornb
30661	23	-12681580846	Bangladesh	kamrul_s
30669	23	-13028247162	Bangladesh	adnan_toky
30687	23	-14144626279	Bangladesh	AzherUddin
30744	23	-16434344152	Bangladesh	Asad_Bin
30761	23	-16943960230	Bangladesh	Shashwoto
30763	23	-16965174679	Bangladesh	showherda
30765	23	-17098456929	Bangladesh	ashiqur
30841	23	-19844187471	Bangladesh	mahmudulalam
30872	23	-20897918252	Bangladesh	fariaefa
30881	23	-21136705384	Bangladesh	Zahid_hasan_sahin
30903	23	-21939377185	Bangladesh	TarequlBD
30950	23	-23281325518	Bangladesh	arif.khan.dh
31119	23	-27609674698	Bangladesh	rahathossain
31139	23	-28110116906	Bangladesh	anas3a
31140	23	-28114722900	Bangladesh	mahfuz0007
31165	23	-28540802961	Bangladesh	radiator
31182	23	-28815336491	Bangladesh	InsomniacSabbir
31207	23	-29351261571	Bangladesh	aang13
31227	23	-29787781376	Bangladesh	MISabic
31236	23	-30031070248	Bangladesh	Sabbir.Hasan
31247	23	-30197677181	Bangladesh	Mehmet
31249	23	-30252749275	Bangladesh	SaqibGizan
31290	23	-30992252787	Bangladesh	tanmoy.
31307	23	-31363724802	Bangladesh	AlimSourav
31335	23	-31897430138	Bangladesh	KamolPaul
31337	23	-31903692380	Bangladesh	Siddiqur
31349	23	-32240283546	Bangladesh	agn2017331008
31352	23	-32284518898	Bangladesh	sajjad.h
31437	23	-34188446741	Bangladesh	Fakrul_1703068
31460	23	-34788252656	Bangladesh	io.shanto
31522	23	-36037754719	Bangladesh	BanglaTiger
31524	23	-36044727676	Bangladesh	Anamul31
31542	23	-36317361006	Bangladesh	bracealround
31559	23	-36730520277	Bangladesh	Ayve_178
31565	23	-36899017856	Bangladesh	OmarMahin
31602	23	-37843232847	Bangladesh	Shihab_Sikder
31614	23	-38035425832	Bangladesh	mahimulislam
31616	23	-38052689984	Bangladesh	ChowdhuryAsif
31621	23	-38151488359	Bangladesh	Shohagh
31630	23	-38363560042	Bangladesh	eaglesong
31637	23	-38468381789	Bangladesh	eAdnan007
31647	23	-38701066901	Bangladesh	sh_mm
31665	23	-39100307412	Bangladesh	hussain0613
31703	23	-39719847328	Bangladesh	Hamim99
31705	23	-39754959903	Bangladesh	R0k0n
31784	23	-41332480647	Bangladesh	riadath
31786	23	-41400986504	Bangladesh	mimahs
31814	23	-41977116323	Bangladesh	jamil_cse
31836	23	-42348132649	Bangladesh	mainulislam588
31839	23	-42456157814	Bangladesh	Jahid_123
31848	23	-42646809111	Bangladesh	masood_
31862	23	-42872323920	Bangladesh	yemon
31881	23	-43199097937	Bangladesh	Asico099
31891	23	-43392582620	Bangladesh	Sifat06
31892	23	-43420553402	Bangladesh	fahmid07
31913	23	-43794158336	Bangladesh	fahimfarhan
31997	23	-45250734832	Bangladesh	shoccho
32068	23	-46362146297	Bangladesh	memt0
32078	23	-46579524090	Bangladesh	Aranya
32084	23	-46687524226	Bangladesh	tahmid_iub
32139	23	-47620446350	Bangladesh	Jaamil
32155	23	-47921420462	Bangladesh	Coma_NULL
32163	23	-48048539303	Bangladesh	jim_khan
32170	23	-48158270099	Bangladesh	katakuri
32185	23	-48376834546	Bangladesh	mahedee
32220	23	-49079983027	Bangladesh	Tausif_36
32243	23	-49466111908	Bangladesh	Sojib_codebreaker
32345	23	-51228185690	Bangladesh	1804014_Ayesha
32352	23	-51408924013	Bangladesh	Black_Beard007
32366	23	-51724083598	Bangladesh	Neemoo
32375	23	-51872140104	Bangladesh	Ruman_Hossain
32392	23	-52245491915	Bangladesh	G0DSPEED
32433	23	-53192237075	Bangladesh	Farhan_94
32435	23	-53220514056	Bangladesh	_labib
32462	23	-53586962259	Bangladesh	ashif378
32474	23	-53747680748	Bangladesh	Sahim
32483	23	-53859373230	Bangladesh	Arafat_hossain
32505	23	-54266827246	Bangladesh	Uchchash
32514	23	-54506154192	Bangladesh	piash1804076
32561	23	-55443474137	Bangladesh	afsara
32571	23	-55581969386	Bangladesh	Ahsue
32625	23	-56288387727	Bangladesh	Tamim447
32633	23	-56440209169	Bangladesh	Foolish
32642	23	-56582481245	Bangladesh	maaruf
32647	23	-56690528933	Bangladesh	Nishabila
32663	23	-56871749343	Bangladesh	rizwan486
32680	23	-57208394980	Bangladesh	newb_ie
32685	23	-57271635134	Bangladesh	nooobiiee
32707	23	-57502402608	Bangladesh	thamid.tuhin
32737	23	-57926919030	Bangladesh	octalkey
32756	23	-58232545743	Bangladesh	INZAMAM
32780	23	-58698309475	Bangladesh	Mohaimensarker
32789	23	-58860951900	Bangladesh	Mejbah
32832	23	-59525007429	Bangladesh	annon101101
32840	23	-59646813049	Bangladesh	Zyedkina
32844	23	-59685674268	Bangladesh	s_rifat
32889	23	-60488650136	Bangladesh	AbirRahman
32938	23	-61223217148	Bangladesh	tahmidarefin
32962	23	-61706280084	Bangladesh	__iAmbd
32964	23	-61773134039	Bangladesh	mfctanzim_00
32983	23	-62102571471	Bangladesh	Nidita
32985	23	-62166481478	Bangladesh	farhana_rahman
33006	23	-62634315794	Bangladesh	m.m.islam
33061	23	-63587137130	Bangladesh	Nipul
33076	23	-63814255194	Bangladesh	nahid007
33112	23	-64386365575	Bangladesh	dattar321
33153	23	-65078729914	Bangladesh	Roshni003
33156	23	-65096852093	Bangladesh	SaKIB
33186	23	-65583991270	Bangladesh	Surat_
33220	23	-66083895072	Bangladesh	nihalshahria
33265	23	-66807217091	Bangladesh	Tanbeer
33271	23	-66853293157	Bangladesh	NFPRANTA
33344	23	-68059585717	Bangladesh	mdskrumi
33427	23	-69420654950	Bangladesh	Hridoy_089
33472	23	-70099018108	Bangladesh	rieyan
33516	23	-70597022568	Bangladesh	HiruMollah
33609	23	-71645620924	Bangladesh	byrtho_kobi
33628	23	-71986289191	Bangladesh	Faisal_faisu
33650	23	-72274187640	Bangladesh	Sirajul
33685	23	-72771104596	Bangladesh	Protik07
33693	23	-72818193239	Bangladesh	ABDULLAH_AL_MAMUN
33698	23	-72934940157	Bangladesh	Spacekiddx
33723	23	-73288212088	Bangladesh	RiyadHaque
33729	23	-73362499831	Bangladesh	Mohtasim
33790	23	-74376616091	Bangladesh	M.Ibrahim_khalil
33810	23	-74684367758	Bangladesh	jotirmoy
33835	23	-75036189225	Bangladesh	Rakib1997
33844	23	-75098101211	Bangladesh	Mosiur
33858	23	-75268175340	Bangladesh	Mahirsust
33867	23	-75432159979	Bangladesh	rifat_47
33899	23	-75924022002	Bangladesh	Manob
33912	23	-76132049534	Bangladesh	Act
33938	23	-76490611160	Bangladesh	whoisshihab
33942	23	-76573440140	Bangladesh	mumu26
33952	23	-76686540912	Bangladesh	JubayerJOY
33974	23	-77087976904	Bangladesh	danaizen
33985	23	-77330779189	Bangladesh	Tanjib
33986	23	-77341423117	Bangladesh	Kamrul68
34053	23	-78380297428	Bangladesh	Saimon
34073	23	-78742392928	Bangladesh	Minhajul
34079	23	-78834385637	Bangladesh	Just_passing
34083	23	-78845897452	Bangladesh	zk_sumon
34120	23	-79515599963	Bangladesh	iamnoyon
34133	23	-79705946779	Bangladesh	MNM_Outis
34139	23	-79743463177	Bangladesh	RummanSadik
34151	23	-79963340258	Bangladesh	cTushar
34183	23	-80597095256	Bangladesh	NiloyDebRoy
34200	23	-81008422392	Bangladesh	wHiTE
34218	23	-81349768190	Bangladesh	SazzadSH
34229	23	-81621671432	Bangladesh	Akram1871
34234	23	-81773305345	Bangladesh	AdittoRehan
34238	23	-81898282353	Bangladesh	Asoka
34254	23	-82210340869	Bangladesh	Mehrab_Mahi
34284	23	-82851410658	Bangladesh	zAhA
34349	23	-83939563077	Bangladesh	4knight
34423	23	-85750709465	Bangladesh	Muntasirak47
34425	23	-85781221701	Bangladesh	sakib.malek
34550	23	-89176066097	Bangladesh	Frost101
34647	23	-91436115570	Bangladesh	hasan_munsi
34685	23	-92369152542	Bangladesh	SunWalker
34695	23	-92786041285	Bangladesh	king_of_dawn
34800	23	-95819267215	Bangladesh	Benzir
34817	23	-96019589507	Bangladesh	sh.ict03@gmail.com
34855	23	-96662108772	Bangladesh	Psyche__
34860	23	-96780030675	Bangladesh	FrozenStar
34874	23	-97123177385	Bangladesh	Masud_
34892	19	-38328180296	Bangladesh	Saiful-Azad
34967	16	-27374403156	Bangladesh	saad_ashraf
35055	16	-65899116358	Bangladesh	vIruS_no0b
35137	16	-95172322718	Bangladesh	urahamat01
35172	14	-67030197499	Bangladesh	tanvir_rhyne
35206	14	-81485926265	Bangladesh	Reus007
35225	12	-1728813713	Bangladesh	SaidurSajol
35250	12	-5398004739	Bangladesh	SakibAhamedKhan
35255	12	-6479154095	Bangladesh	Shadman87
35292	12	-14088939503	Bangladesh	code_wala
35332	12	-22114257136	Bangladesh	parvejmia9
35341	12	-22673774397	Bangladesh	ashadullah_arif
35348	12	-23616247170	Bangladesh	tanjummotin
35371	12	-26878478904	Bangladesh	Samnoonabrar
35373	12	-27210133997	Bangladesh	tangent24
35377	12	-27503166633	Bangladesh	s_arifin
35396	12	-29573163688	Bangladesh	aap
35397	12	-29574197131	Bangladesh	mahin0003
35398	12	-29605607274	Bangladesh	JC3T
35401	12	-29967791614	Bangladesh	y32s5n
35407	12	-30604618271	Bangladesh	DevJewel
35410	12	-30834071907	Bangladesh	srabon1002
35429	12	-32455225732	Bangladesh	nrafsan
35438	12	-33625342152	Bangladesh	astrolion
35444	12	-33942424933	Bangladesh	ahsan_habib
35446	12	-34304698675	Bangladesh	SGTCMC
35452	12	-34665288047	Bangladesh	Sahaun
35468	12	-36331120803	Bangladesh	atanusaha143
35479	12	-36927599549	Bangladesh	tareqjoy
35482	12	-37226757987	Bangladesh	notNow
35515	12	-39483690473	Bangladesh	meme_lord
35527	12	-39986868765	Bangladesh	mehedi_66
35539	12	-40753862980	Bangladesh	Jaminurrashid
35544	12	-41178304940	Bangladesh	Wadu2020
35547	12	-41266314735	Bangladesh	Wasimur
35552	12	-41518267379	Bangladesh	muazHussain
35562	12	-42272025751	Bangladesh	shakib779
35569	12	-42785696344	Bangladesh	Mjannat
35575	12	-43345912529	Bangladesh	Dovrak
35582	12	-44124768111	Bangladesh	Derived
35588	12	-44982867067	Bangladesh	nomansun
35601	12	-45675557342	Bangladesh	fuadtkd
35614	12	-46410914299	Bangladesh	jk_07
35619	12	-46684433845	Bangladesh	tas-kin
35622	12	-46922235907	Bangladesh	16321
35623	12	-46940073029	Bangladesh	fari27
35632	12	-47215754843	Bangladesh	SalmanKha
35650	12	-48569513856	Bangladesh	Fa1yaj
35656	12	-49416917814	Bangladesh	Fahid
35664	12	-50016550180	Bangladesh	__mh
35674	12	-50645086940	Bangladesh	mlrifat
35675	12	-50729237868	Bangladesh	Tasfia
35681	12	-51487076235	Bangladesh	Urmy_Cse_Brur
35683	12	-51649814864	Bangladesh	Sipranto97
35688	12	-51926766648	Bangladesh	Washiq
35716	12	-53621023026	Bangladesh	DenTofieM
35717	12	-53643644700	Bangladesh	eblu
35739	12	-55039436352	Bangladesh	sagarthecoder
35741	12	-55244291716	Bangladesh	Kabir03
35761	12	-56471157562	Bangladesh	Swaraj66
35823	12	-60554050998	Bangladesh	Mormo
35844	12	-61549072017	Bangladesh	murad
35858	12	-62350483126	Bangladesh	ashraf_pavel
35879	12	-63969551217	Bangladesh	premaju
35895	12	-65210491307	Bangladesh	Talha999
35911	12	-66112754043	Bangladesh	abiramee
35920	12	-67092474012	Bangladesh	Solid
35922	12	-67172474215	Bangladesh	mrhabib990
35938	12	-68081345534	Bangladesh	nohai
35958	12	-69012982546	Bangladesh	rifatentr
35975	12	-70285554963	Bangladesh	Liar
35984	12	-70676455693	Bangladesh	Karnis
36012	12	-72305740248	Bangladesh	RakibJoy
36024	12	-73136146534	Bangladesh	MD_Saifullah
36074	12	-76130023704	Bangladesh	reshan13
36088	12	-77518382461	Bangladesh	10_01
36097	12	-78367580542	Bangladesh	kheya123
36107	12	-78977830637	Bangladesh	Pratyya10
36115	12	-79669433862	Bangladesh	rakibansary
36118	12	-79791736910	Bangladesh	Rumki
36125	12	-80128583406	Bangladesh	mh_khan
36148	12	-81555080459	Bangladesh	THE_WHITE_WOLF
36167	12	-83880392304	Bangladesh	Strig
36236	12	-93980027485	Bangladesh	asefkabir92@gmail.com
36253	12	-95591043371	Bangladesh	Lazy_zeus
36290	7	-1051744864	Bangladesh	hemel18681
36291	7	-1156099103	Bangladesh	B_I_P_U_L
36294	7	-1188025583	Bangladesh	Rahat22
36298	7	-1299580214	Bangladesh	RakiB
36306	7	-1667171552	Bangladesh	mizanur0711
36323	7	-2250955187	Bangladesh	IstiakAhmedSifat
36338	7	-2811940052	Bangladesh	tssovi
36365	7	-3386914751	Bangladesh	sivan_iut
36372	7	-3564643179	Bangladesh	mdfarhansadiq
36380	7	-3921688458	Bangladesh	neutrino_
36386	7	-4084380880	Bangladesh	ss_bertho
36408	7	-4639412943	Bangladesh	NizamUddin
36422	7	-5241826273	Bangladesh	Moontasir
36429	7	-5464309921	Bangladesh	A.Elham
36439	7	-5840731646	Bangladesh	kamrul01
36444	7	-5919277540	Bangladesh	ZahidI
36446	7	-5963055862	Bangladesh	muktadir_munam
36460	7	-6475182198	Bangladesh	tanzum
36480	7	-7196168590	Bangladesh	RezwanTanvin
36556	7	-10040669564	Bangladesh	sabbir_jaman
36601	7	-12171867084	Bangladesh	Asif10H
36622	7	-12743093136	Bangladesh	Hasib
36624	7	-12775219002	Bangladesh	49_Shorna
36629	7	-13072926329	Bangladesh	Ans_31
36687	7	-15586336359	Bangladesh	tahsin_soha
36689	7	-15601598649	Bangladesh	sazzadrume
36690	7	-15641759891	Bangladesh	mohiuddin.ice.ru
36707	7	-16447542900	Bangladesh	tashfi
36711	7	-16573332268	Bangladesh	Bisnu
36714	7	-16644242570	Bangladesh	radnog
36746	7	-17954662221	Bangladesh	JubayerSohel
36760	7	-18427264808	Bangladesh	tokilligent
36767	7	-18637273324	Bangladesh	naimulhaque
36834	7	-20650971766	Bangladesh	greenranger
36855	7	-21394715764	Bangladesh	ssavi
36886	7	-22110839400	Bangladesh	mmahbub569@gmail.com
36890	7	-22171044358	Bangladesh	Md_Amimul_Basher
36903	7	-22677279421	Bangladesh	Shuvo.cse
36915	7	-22899365390	Bangladesh	shafayetemon88
36975	7	-24163555282	Bangladesh	anik_roy
36999	7	-24490638977	Bangladesh	HMSA
37101	7	-26385768651	Bangladesh	imunir
37106	7	-26583432621	Bangladesh	sourovsrv
37111	7	-26654565082	Bangladesh	MadWix
37134	7	-26986973062	Bangladesh	D_147
37156	7	-27316249922	Bangladesh	Hasan_Saju
37162	7	-27395349735	Bangladesh	Istiak516
37170	7	-27455466395	Bangladesh	ShahadatHossen
37192	7	-27861857426	Bangladesh	Nafisian_Castle
37209	7	-28109905178	Bangladesh	Chy_chy
37210	7	-28151131398	Bangladesh	Rafsan_FEC
37215	7	-28196089385	Bangladesh	Shimul_CSE_18
37217	7	-28232226262	Bangladesh	mainuddin.talukdar
37253	7	-28868017599	Bangladesh	cmd35
37277	7	-29270707538	Bangladesh	Earbaj
37295	7	-29598098018	Bangladesh	Nakkib
37339	7	-30129278589	Bangladesh	MHHabib
37368	7	-30579003295	Bangladesh	shovon26
37374	7	-30651347372	Bangladesh	Thunderbolt_17
37385	7	-30804459479	Bangladesh	mubasshir00
37394	7	-30895811183	Bangladesh	navid15011990
37405	7	-31070562468	Bangladesh	syed_jafrul_husen
37406	7	-31071185114	Bangladesh	Navila
37466	7	-32041060000	Bangladesh	nuzat_tasnim
37470	7	-32209984416	Bangladesh	atikurRhaman
37471	7	-32222516321	Bangladesh	Masud.compiler
37478	7	-32336576536	Bangladesh	Nasim_Imtiaz
37484	7	-32383207197	Bangladesh	AlbinHossain
37489	7	-32455970140	Bangladesh	MOHTASHIM
37506	7	-32602360291	Bangladesh	sh@won
37514	7	-32697729741	Bangladesh	travellerr42
37527	7	-32834123334	Bangladesh	NotAlpha
37578	7	-33924601079	Bangladesh	mdarafat
37580	7	-33983551236	Bangladesh	marshmalow212
37601	7	-34306158486	Bangladesh	MuhammadAk_14
37604	7	-34325024424	Bangladesh	ahmfuad
37614	7	-34401063778	Bangladesh	MehrajShakil
37618	7	-34487279459	Bangladesh	Lukman03
37621	7	-34585797734	Bangladesh	SirRatul
37634	7	-34821528072	Bangladesh	sabuj_kumar
37652	7	-35166878588	Bangladesh	Maksud_Alam_Rony
37660	7	-35347359938	Bangladesh	Bekon0700
37698	7	-35882788441	Bangladesh	robin10254
37702	7	-35990349415	Bangladesh	Akash2297
37710	7	-36107648086	Bangladesh	mamun02inf
37722	7	-36240031733	Bangladesh	snabi3@gmail.com
37737	7	-36562942709	Bangladesh	mmcliii
37754	7	-36952718972	Bangladesh	t_square
37769	7	-37245247809	Bangladesh	etlxpw
37813	7	-38052167601	Bangladesh	kisor
37819	7	-38154006462	Bangladesh	Kaium123
37820	7	-38259148184	Bangladesh	Ahanab
37834	7	-38519414845	Bangladesh	rakinrkz
37835	7	-38520300614	Bangladesh	ashraful9194
37841	7	-38683145737	Bangladesh	_baalta_
37847	7	-38825406442	Bangladesh	yusha
37868	7	-39408013826	Bangladesh	Fuad_Fab5
37889	7	-39903289942	Bangladesh	Hordba
37909	7	-40169826259	Bangladesh	Tanzin_3
37911	7	-40280595438	Bangladesh	Mozaddid_Babar
37918	7	-40455884150	Bangladesh	ahnaf_41
37943	7	-40933025856	Bangladesh	Tahia
37949	7	-41077423375	Bangladesh	MDtoufiqueIFTI
37951	7	-41092221548	Bangladesh	arfaqur
37964	7	-41254188256	Bangladesh	Ssshanto
37984	7	-41600319037	Bangladesh	shanto_kundu
37999	7	-41790912035	Bangladesh	shahrair
38017	7	-42001747422	Bangladesh	varsatile
38019	7	-42013516472	Bangladesh	munna.bd
38020	7	-42041179858	Bangladesh	redjerrk
38025	7	-42117284220	Bangladesh	Nafis_Genius
38037	7	-42254487432	Bangladesh	Tanim018
38050	7	-42457405461	Bangladesh	rayan_h_khan
38053	7	-42505289669	Bangladesh	sazzad110
38057	7	-42547207442	Bangladesh	Suraiya_Jabin
38084	7	-42961156909	Bangladesh	Disha_20
38091	7	-43027948249	Bangladesh	sj_rifat
38109	7	-43395060508	Bangladesh	afschy
38137	7	-43903455163	Bangladesh	Tanxim
38148	7	-44105540675	Bangladesh	DodoBird
38151	7	-44134952859	Bangladesh	WasiUr
38163	7	-44275456434	Bangladesh	AtiabJobayer
38176	7	-44466529757	Bangladesh	shakilcse25
38264	7	-45886129803	Bangladesh	shoaib099
38273	7	-46106677988	Bangladesh	NiloyKumarKundu
38282	7	-46359030859	Bangladesh	Nishy
38292	7	-46566646340	Bangladesh	tuktuki44
38355	7	-47761928729	Bangladesh	Sunjaree
38370	7	-48006632718	Bangladesh	ibrahim14129121
38423	7	-48968904651	Bangladesh	Urme_15
38424	7	-48980480533	Bangladesh	kashem_pagla
38445	7	-49369246718	Bangladesh	Saima_CoU
38463	7	-49776413200	Bangladesh	Galib.Mahmud
