Rank	Score	Penalty	Country	Name
36130	12	-80376214718	Canada	neilparikh
36314	7	-1884562128	Canada	robujsph2001@gmail.com
36355	7	-3115757333	Canada	TimothyW553
36369	7	-3488952670	Canada	jon.lee.murray@gmail.com
36396	7	-4410672880	Canada	GarthS1
36431	7	-5642906222	Canada	CKaps
36442	7	-5883938740	Canada	Wayl123
36449	7	-6146886425	Canada	kevnl
36501	7	-7771793193	Canada	liew211
36528	7	-8662025605	Canada	eUpHoRiA
36560	7	-10182716930	Canada	Erik_Pugach
36563	7	-10353234372	Canada	Asu.K
36575	7	-10978029513	Canada	laviedechris
36590	7	-11731598871	Canada	mitch.momo
36627	7	-13064638079	Canada	OneEarth
36670	7	-14958041114	Canada	Ashwani_singla
36716	7	-16854959493	Canada	)(&*
36735	7	-17519420545	Canada	trusspike
36749	7	-18136133724	Canada	Barnett1989
36753	7	-18276229260	Canada	michael511
36811	7	-19796441892	Canada	umar44
36831	7	-20583468729	Canada	anthonyx21
36892	7	-22198513717	Canada	MeharbanSingh
37035	7	-25350745550	Canada	hanidamlaj
37063	7	-25702265888	Canada	hanman
37420	7	-31355699957	Canada	Openfource
37662	7	-35379498422	Canada	mrizzlybear
38726	7	-54285405713	Canada	wgma
38793	7	-55259904442	Canada	karadanvers
38854	7	-56425943789	Canada	PetsRuleTheWorld
39059	7	-60092188350	Canada	ctanamas
39273	7	-63687772981	Canada	alexyu
39326	7	-64577708892	Canada	charlesharper
39334	7	-64715580425	Canada	NimJay
39685	7	-70398248681	Canada	Baconomist
39708	7	-70907233850	Canada	BalaV123
39746	7	-71630759101	Canada	shvedenenkoio@gmail.com
39836	7	-73144303646	Canada	zhiqinghu
39847	7	-73306604616	Canada	sainaasani
40143	7	-79470600939	Canada	Hershen
40168	7	-80292867443	Canada	ayushghosh
40199	7	-81264953637	Canada	WhatsDerivative
40236	7	-82446973989	Canada	paulowsantos
40270	7	-83614200554	Canada	Yathinosaur
40297	7	-84966386185	Canada	asammalik11@gmail.com
40390	7	-89531710602	Canada	Choubaobao
40403	7	-90205845801	Canada	Hikiwombo
40411	7	-90583054983	Canada	psh5566@gmail.com
40419	7	-90852332773	Canada	sasha-lysenko
40437	7	-91934065167	Canada	bananaketchup
40443	7	-92094087683	Canada	Matchalychee
40461	7	-93052925079	Canada	RickyBobby
40465	7	-93129510435	Canada	chihiroogino
40515	7	-94779577756	Canada	bobb
40518	7	-94963759671	Canada	iawebwork
40527	7	-95181081257	Canada	an00bys
40559	7	-96097916636	Canada	Rhythmvashist
40575	7	-96643196715	Canada	andyyang890
40698	0	0	Canada	Abhan
40698	0	0	Canada	Ariannafoo
40698	0	0	Canada	BingoBongo
40698	0	0	Canada	Boostbull
40698	0	0	Canada	Charanpuvi2020@
40698	0	0	Canada	CindyD
40698	0	0	Canada	Dinnychessmaster
40698	0	0	Canada	InternetMoose
40698	0	0	Canada	Jayyyyyy
40698	0	0	Canada	Jhin
40698	0	0	Canada	JoshZ
40698	0	0	Canada	Kristinus
40698	0	0	Canada	PlasmaVortex
40698	0	0	Canada	Pokejft
40698	0	0	Canada	Priyank_Patel
40698	0	0	Canada	ProdigyGod
40698	0	0	Canada	Qiqi99
40698	0	0	Canada	SaberMansour
40698	0	0	Canada	TheRealHimel
40698	0	0	Canada	_esc
40698	0	0	Canada	aakarimin
40698	0	0	Canada	amunden04
40698	0	0	Canada	bugslayer
40698	0	0	Canada	bxiao0801
40698	0	0	Canada	devodev
40698	0	0	Canada	dritan
40698	0	0	Canada	duckreaper
40698	0	0	Canada	freakodrive
40698	0	0	Canada	gdmanandamohon
40698	0	0	Canada	grayap9100
40698	0	0	Canada	ignaspa
40698	0	0	Canada	kate_all
40698	0	0	Canada	kush._.kkr7
40698	0	0	Canada	minh_822
40698	0	0	Canada	mka
40698	0	0	Canada	najs32800
40698	0	0	Canada	nikisu
40698	0	0	Canada	paradoxicallyabsurd
40698	0	0	Canada	schMeme
40698	0	0	Canada	sholla
40698	0	0	Canada	siddharthpk
40698	0	0	Canada	sitruc
40698	0	0	Canada	the_wind
40698	0	0	Canada	thisisarsh
40698	0	0	Canada	vawogbemi
40698	0	0	Canada	yz1001
40698	0	0	Canada	znbb
