Rank	Score	Penalty	Country	Name
3563	33	-8558091249	South Korea	Bonibon
3609	33	-9091876564	South Korea	Pekaz
3624	33	-9397469268	South Korea	singleheart
3625	33	-9400790751	South Korea	seewoo5
3632	33	-9700336031	South Korea	azurelysium
3635	33	-9761238824	South Korea	kimjungwow
3673	31	-6097384585	South Korea	haptic12
3680	31	-6344794730	South Korea	grapeti
3682	31	-6446620365	South Korea	kkhh88
3692	31	-6800319815	South Korea	yuiop8747
3696	31	-6925329226	South Korea	dotoleeoak
3707	31	-7238233583	South Korea	red1108
3731	31	-8089609547	South Korea	ParkJeonghyeon
3738	31	-8220679337	South Korea	justiceHui
3740	31	-8250334283	South Korea	vanche
3772	31	-8633217860	South Korea	NeutrinoAnt
3823	31	-9249373179	South Korea	_Rn
3851	28	-1192187238	South Korea	mathking1021
3854	28	-1225364620	South Korea	ptncks0121
3870	28	-1564233439	South Korea	minwo3o
3877	28	-1698569395	South Korea	jam19
3916	28	-2195732998	South Korea	SOFTK
3949	28	-2507787415	South Korea	coffeetea
3973	28	-2706346608	South Korea	ping9park
3975	28	-2710685702	South Korea	Eunsol
3996	28	-2879268054	South Korea	philip1998
4051	28	-3194484718	South Korea	ChoDaeho
4057	28	-3227821817	South Korea	Seanhwangg
4102	28	-3496117897	South Korea	lhs8928
4107	28	-3530873428	South Korea	andrew0103
4178	28	-4090367511	South Korea	Nyso
4185	28	-4169104113	South Korea	IHHI
4192	28	-4202498667	South Korea	PineHill
4199	28	-4238456432	South Korea	struss
4219	28	-4396317148	South Korea	baactree
4221	28	-4412758194	South Korea	subeom
4239	28	-4523818592	South Korea	oooooo
4257	28	-4686609697	South Korea	sunjuu
4258	28	-4690225572	South Korea	yooyou7
4260	28	-4707244623	South Korea	YonghyunRyu
4261	28	-4708042371	South Korea	Ydh
4264	28	-4715554173	South Korea	stym
4270	28	-4742310798	South Korea	Waterbear
4300	28	-4954974265	South Korea	16silver
4302	28	-4970201565	South Korea	albus.star
4320	28	-5076330146	South Korea	eazy
4350	28	-5281081197	South Korea	junukwon7
4357	28	-5313090226	South Korea	wwiiiii
4402	28	-5674532126	South Korea	shyram
4421	28	-5867315287	South Korea	qwer#(cakelemon)
4444	28	-6086912023	South Korea	CharleSE
4464	28	-6285758711	South Korea	ChungJustin
4500	28	-6630258232	South Korea	weasel
4526	28	-6794654426	South Korea	jwkim
4529	28	-6807542951	South Korea	cprayer
4538	28	-6866912225	South Korea	Nyan101
4550	28	-6949670983	South Korea	Desertship02
4574	28	-7096681562	South Korea	mamoru
4600	28	-7405720973	South Korea	mookomin@gmail.com
4608	28	-7433437505	South Korea	king7282
4639	28	-7678127666	South Korea	gandhi1001
4645	28	-7736646059	South Korea	rdd6584
4651	28	-7766441531	South Korea	Yoonjae
4660	28	-7846944512	South Korea	kimih12
4681	28	-8049931168	South Korea	BeanKim
4687	28	-8075983561	South Korea	mayflower
4739	28	-8526081774	South Korea	pica4500
4791	28	-8821485499	South Korea	breeze02
4889	28	-10523503577	South Korea	wingskyer
4966	24	-5665666905	South Korea	du0san
4974	24	-5824800946	South Korea	JKJeong
4977	24	-5887890929	South Korea	hyida
5041	24	-6927095339	South Korea	Tinysun
5097	24	-7495377681	South Korea	hamster
5098	24	-7496358239	South Korea	newbieski
5166	24	-8261993879	South Korea	SpringsVGC
5186	24	-8477768925	South Korea	HochanFS
5194	24	-8548907445	South Korea	kalmiaa
5203	24	-8611247199	South Korea	dundae
5204	24	-8614744418	South Korea	ranga_target
5205	24	-8617817703	South Korea	sealhorse
5214	24	-8697961833	South Korea	cj1007
5253	24	-8999926889	South Korea	picosw
5267	24	-9141882539	South Korea	al
5332	23	-5554164964	South Korea	Clover820
5368	23	-8582572662	South Korea	hanbyulkim
5382	23	-8845647613	South Korea	Einstrasse
5407	22	-7260748498	South Korea	pse1202
5544	19	-6299603634	South Korea	gosookyunggo
5598	19	-6983036875	South Korea	ktjooho
5618	19	-7246405980	South Korea	vip7265
5636	19	-7405061340	South Korea	inclue
5668	19	-7894502594	South Korea	Hsi
5738	19	-8544506120	South Korea	nobe0716
5745	19	-8608277427	South Korea	indosm
5746	19	-8616674981	South Korea	bmy4415
5757	19	-8724420218	South Korea	hollal
5773	19	-8840074981	South Korea	sesang06
5798	19	-9134614767	South Korea	loginfo
5834	19	-9919947490	South Korea	kfg94
5877	14	-1223506171	South Korea	bkindtoevery1
5888	14	-2150687830	South Korea	deity
5891	14	-2292165635	South Korea	MingyuPark
5895	14	-2387112146	South Korea	csjun
5924	14	-3536044621	South Korea	dskym
5927	14	-3596957211	South Korea	antifly55
5938	14	-3922920714	South Korea	kimnamu
5977	14	-4664549499	South Korea	CrazYoung
6005	14	-5029709760	South Korea	emphasis10
6013	14	-5162712598	South Korea	threedalpeng
6023	14	-5293345327	South Korea	ijna
6037	14	-5463388262	South Korea	kk-kyj
6055	14	-5719275160	South Korea	sjKang
6111	14	-6445508653	South Korea	ke2ek
6140	14	-6797660998	South Korea	haramlee
6157	14	-6968115111	South Korea	AnnaJeong
6234	14	-7930580245	South Korea	Namkyu
6241	14	-8035791169	South Korea	Seongmok
6243	14	-8059074106	South Korea	kdjames0930
6281	14	-8433104634	South Korea	yoons
6300	14	-8642899529	South Korea	bsyun0571
6326	14	-8813645479	South Korea	tadigrada
6384	14	-10327692154	South Korea	jerrich
6465	13	-7497717022	South Korea	man_of_learning
6596	10	-1838525546	South Korea	lsr
6609	10	-2211177156	South Korea	Kiimak
6750	10	-4262478047	South Korea	sungjune222
6803	10	-4860777828	South Korea	WOOCHEOL
6830	10	-5205819876	South Korea	Heyhue
6837	10	-5270225356	South Korea	J
6874	10	-5742623191	South Korea	Venusaur
7039	10	-7963398646	South Korea	jrhee17
7077	10	-8527541879	South Korea	namgoi
7086	10	-8675148193	South Korea	nang1023
7087	10	-8695856642	South Korea	farssam
7111	10	-9046326041	South Korea	gobaby
7131	9	-2062819442	South Korea	jhale
7139	9	-2790207128	South Korea	young116
7193	9	-5807016661	South Korea	nero96in
7195	9	-5837014298	South Korea	UngDoo
7208	9	-6249774802	South Korea	yongcheol
7209	9	-6272034145	South Korea	pythonlover12345
7228	9	-7023313809	South Korea	revoluter
7229	9	-7026498025	South Korea	dawoon.choi
7268	9	-8109379819	South Korea	Limerainne
7325	8	-3196800225	South Korea	Kusin
7334	8	-3567279680	South Korea	Dogdriip
7339	8	-3939702311	South Korea	leesiwon
7364	8	-5101848540	South Korea	janush
7431	8	-7098419897	South Korea	minty99
7493	8	-8812578200	South Korea	ekal
7498	8	-8935080930	South Korea	_nannacode
7614	5	-1782019410	South Korea	junho85
7636	5	-1898687139	South Korea	Chacham
7640	5	-1915269175	South Korea	sirius-mhlee
7644	5	-1930482470	South Korea	CharlieKim
7732	5	-2348723730	South Korea	Vulcan
7740	5	-2398985675	South Korea	BEEPMan
7774	5	-2560147227	South Korea	gunwookim
7947	5	-3422201086	South Korea	JeongNi
7996	5	-3682414644	South Korea	moorlio179
8016	5	-3781845833	South Korea	ZOOOMG
8058	5	-4030561559	South Korea	Lucas.Kang
8165	5	-4512408154	South Korea	Sangjae
8229	5	-4855369133	South Korea	KiddyBoy
8255	5	-4948522344	South Korea	hunni10
8311	5	-5418664911	South Korea	sbaik2
8374	5	-5884875800	South Korea	95hyouka
8375	5	-5886249048	South Korea	tantara
8382	5	-5945542590	South Korea	withham1
8446	5	-6535066145	South Korea	CHOCO
8455	5	-6596866812	South Korea	kkamakk_Crow
8518	5	-7104863907	South Korea	fxpark@naver.com
8637	5	-8142221317	South Korea	gojun077
8662	5	-8361731763	South Korea	yhkee0404
8699	5	-8772768908	South Korea	r0ya1je11y
8718	5	-8925503686	South Korea	Rhcsky
8877	3	-5861006735	South Korea	SilverCube
8944	3	-8243320998	South Korea	iopopoi
8947	3	-8267897688	South Korea	justkj7
8974	3	-8965128537	South Korea	ImTurtle
8987	0	0	South Korea	Deok
8987	0	0	South Korea	Jemm
8987	0	0	South Korea	TaeUnicef
8987	0	0	South Korea	chahong
8987	0	0	South Korea	clarion
8987	0	0	South Korea	jungw00
8987	0	0	South Korea	jyami
8987	0	0	South Korea	mininny
8987	0	0	South Korea	ozt88
8987	0	0	South Korea	pag9710@naver.com
8987	0	0	South Korea	seoburo
8987	0	0	South Korea	skt8776
8988	0	0	South Korea	APjojeongjin
8988	0	0	South Korea	Bluesquanium
8988	0	0	South Korea	FreshCoder
8988	0	0	South Korea	GDRM
8988	0	0	South Korea	GOM
8988	0	0	South Korea	GeTo
8988	0	0	South Korea	Girraffe
8988	0	0	South Korea	Inhak
8988	0	0	South Korea	Lazy_Ren
8988	0	0	South Korea	MYUNBIN
8988	0	0	South Korea	NalRo9
8988	0	0	South Korea	S.Yoon
8988	0	0	South Korea	SangwonLee
8988	0	0	South Korea	Stp.Fox
8988	0	0	South Korea	Tamguru
8988	0	0	South Korea	TeraByte
8988	0	0	South Korea	Wanzi
8988	0	0	South Korea	Xnuk
8988	0	0	South Korea	adgdsda
8988	0	0	South Korea	alli07
8988	0	0	South Korea	april2901
8988	0	0	South Korea	bags8040
8988	0	0	South Korea	bosslormak
8988	0	0	South Korea	cheshirelee
8988	0	0	South Korea	choijun0
8988	0	0	South Korea	codingbear_ko
8988	0	0	South Korea	ekgnlqlem
8988	0	0	South Korea	hsu2016
8988	0	0	South Korea	iqjumps
8988	0	0	South Korea	izazu1725
8988	0	0	South Korea	janejane
8988	0	0	South Korea	jeehye
8988	0	0	South Korea	jwk
8988	0	0	South Korea	kimbs
8988	0	0	South Korea	master_of_aggro
8988	0	0	South Korea	mekind
8988	0	0	South Korea	myfriendprintf
8988	0	0	South Korea	nnniii
8988	0	0	South Korea	omega3
8988	0	0	South Korea	play55
8988	0	0	South Korea	ponyong
8988	0	0	South Korea	seunggabi
8988	0	0	South Korea	smjleo
8988	0	0	South Korea	surung9898
8988	0	0	South Korea	wasd222
8988	0	0	South Korea	xaordiuas
8988	0	0	South Korea	yhc
8988	0	0	South Korea	ykdy3951
8988	0	0	South Korea	yungkk87
8988	0	0	South Korea	zagabi
